:START_ID(KG),:END_ID(KG),:TYPE,id,relation,knowledge_level,agent_type,provided_by,source
ClinVar:VCV001071131,NCBIGene:5190,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075322,NCBIGene:5190,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073536,NCBIGene:5190,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073042,NCBIGene:4594,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069591,NCBIGene:4594,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075803,NCBIGene:4594,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070207,NCBIGene:4594,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073471,NCBIGene:4594,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073633,NCBIGene:4594,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071892,NCBIGene:4594,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076676,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073631,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074162,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071441,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074792,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076693,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070163,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073734,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072788,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070528,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069080,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071002,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070806,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075810,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072516,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071341,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076600,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076511,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073873,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073874,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070196,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075837,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074409,NCBIGene:5314,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072289,NCBIGene:1297,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075583,NCBIGene:1297,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070343,NCBIGene:1297,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075420,NCBIGene:1297,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071983,NCBIGene:1297,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075450,NCBIGene:1297,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073223,NCBIGene:25821,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076245,NCBIGene:25821,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069917,NCBIGene:25821,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075886,NCBIGene:26503,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068854,NCBIGene:26503,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073504,NCBIGene:26503,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074913,NCBIGene:26503,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073626,NCBIGene:4646,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073105,NCBIGene:55023,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071477,NCBIGene:5238,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073418,NCBIGene:5238,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071144,NCBIGene:5238,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068541,NCBIGene:57038,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073705,NCBIGene:57038,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075015,NCBIGene:57038,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070700,NCBIGene:57038,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068811,NCBIGene:57038,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070705,NCBIGene:57038,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073275,NCBIGene:7036,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074157,NCBIGene:7036,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074122,NCBIGene:3952,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070308,NCBIGene:55750,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075880,NCBIGene:27010,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075291,NCBIGene:7291,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075081,NCBIGene:7291,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070658,NCBIGene:8701,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068616,NCBIGene:8701,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073225,NCBIGene:8701,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076012,NCBIGene:8701,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073724,NCBIGene:8701,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073850,NCBIGene:8701,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068707,NCBIGene:8701,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074149,NCBIGene:8701,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076028,NCBIGene:83605,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070815,NCBIGene:83605,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068763,NCBIGene:1644,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075848,NCBIGene:1644,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070573,NCBIGene:5189,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076872,NCBIGene:5189,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069980,NCBIGene:5189,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070990,NCBIGene:5189,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070094,NCBIGene:5189,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068549,NCBIGene:5189,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069692,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075400,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069234,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068706,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069505,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068987,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069912,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV002504685,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073473,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069069,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071748,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068794,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075642,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074978,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068505,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069287,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073635,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV002720247,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071829,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076030,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070211,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071740,NCBIGene:23639,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073733,NCBIGene:1585,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073636,NCBIGene:1585,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071836,NCBIGene:1585,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073588,NCBIGene:5339,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069886,NCBIGene:5339,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071954,NCBIGene:5339,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074096,NCBIGene:5339,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070479,NCBIGene:8694,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068496,NCBIGene:55630,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069887,NCBIGene:55630,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076820,NCBIGene:55630,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070005,NCBIGene:55630,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069128,NCBIGene:4023,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072728,NCBIGene:4023,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076739,NCBIGene:4023,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075531,NCBIGene:4023,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070373,NCBIGene:4023,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074146,NCBIGene:4747,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071452,NCBIGene:11160,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074220,NCBIGene:2260,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076046,NCBIGene:84197,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071646,NCBIGene:84197,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070878,NCBIGene:1581,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071795,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072327,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068670,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074287,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068833,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072854,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072855,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072857,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072858,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069945,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070565,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076953,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075493,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069145,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068615,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069783,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069987,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070672,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074442,NCBIGene:54968,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076561,NCBIGene:5076,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072594,NCBIGene:5076,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074306,NCBIGene:1586,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV003775942,NCBIGene:1586,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071625,NCBIGene:1586,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072158,NCBIGene:1586,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072800,NCBIGene:1586,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075312,NCBIGene:9531,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075572,NCBIGene:9531,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076610,NCBIGene:9531,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069307,NCBIGene:9531,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070601,NCBIGene:9531,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076383,NCBIGene:2263,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074985,NCBIGene:8029,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072126,NCBIGene:8029,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075676,NCBIGene:8029,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076401,NCBIGene:8029,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071291,NCBIGene:53904,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069217,NCBIGene:91452,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072110,NCBIGene:51322,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072462,NCBIGene:51322,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069637,NCBIGene:5979,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074901,NCBIGene:5949,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069188,NCBIGene:5949,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069455,NCBIGene:5949,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069291,NCBIGene:5949,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071789,NCBIGene:5949,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072162,NCBIGene:2074,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073494,NCBIGene:2074,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072519,NCBIGene:2074,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075573,NCBIGene:2074,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074056,NCBIGene:2074,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074052,NCBIGene:2074,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070425,NCBIGene:2074,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071564,NCBIGene:2074,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070424,NCBIGene:2074,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068519,NCBIGene:2074,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070932,NCBIGene:5660,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072449,NCBIGene:3778,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075769,NCBIGene:657,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071410,NCBIGene:657,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073369,NCBIGene:657,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV002583194,NCBIGene:657,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075317,NCBIGene:657,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072349,NCBIGene:657,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075137,NCBIGene:657,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076661,NCBIGene:9060,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074284,NCBIGene:9060,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070069,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076032,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069460,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071653,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074360,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074507,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068577,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075762,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073666,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074892,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076596,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073097,NCBIGene:51196,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072783,NCBIGene:29760,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075117,NCBIGene:29760,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071731,NCBIGene:1244,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073055,NCBIGene:38,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076202,NCBIGene:38,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069757,NCBIGene:38,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070633,NCBIGene:5962,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073651,NCBIGene:5805,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076000,NCBIGene:5805,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069419,NCBIGene:27034,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069921,NCBIGene:7490,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076730,NCBIGene:7490,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074447,NCBIGene:2132,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069929,NCBIGene:2132,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076816,NCBIGene:2132,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073638,NCBIGene:2132,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073639,NCBIGene:2132,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076808,NCBIGene:2132,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074874,NCBIGene:3043,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076533,NCBIGene:3043,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069215,NCBIGene:54949,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076721,NCBIGene:26580,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074233,NCBIGene:6712,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076941,NCBIGene:9049,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068574,NCBIGene:9049,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076609,NCBIGene:9049,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074841,NCBIGene:10312,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069133,NCBIGene:10312,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068788,NCBIGene:10312,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075445,NCBIGene:10312,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070235,NCBIGene:10312,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068481,NCBIGene:4041,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074902,NCBIGene:4041,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075876,NCBIGene:3508,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070991,NCBIGene:3508,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076651,NCBIGene:1717,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076413,NCBIGene:1717,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074745,NCBIGene:3636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069020,NCBIGene:3636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074465,NCBIGene:81570,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073698,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073929,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074478,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070468,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074479,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076994,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075570,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068826,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070081,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075115,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076995,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001068524,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076114,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072636,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076809,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073624,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074848,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070443,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071057,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070293,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071264,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001076122,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071807,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070839,NCBIGene:4647,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071091,NCBIGene:57104,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075099,NCBIGene:1075,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001070808,NCBIGene:8898,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001069360,NCBIGene:8898,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072933,NCBIGene:79158,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001073529,NCBIGene:79158,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072926,NCBIGene:79158,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075110,NCBIGene:79158,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072768,NCBIGene:79158,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001072782,NCBIGene:79158,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074624,NCBIGene:79158,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001071081,NCBIGene:79158,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001075885,NCBIGene:79158,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV001074636,NCBIGene:7374,IS_SEQUENCE_VARIANT_OF,,,,,,
